"data","method","f1score","precision","recall","accuracy","quadloss"
"itzhak2017","NNET",0.786153909589244,0.910721500721501,0.776113579403053,0.895348837209302,1.71768097337183
"itzhak2017","NNET",0.760960165565429,0.887334285941097,0.742210640236956,0.86046511627907,1.69246141135007
"itzhak2017","NNET",0.758294047413373,0.901925267714741,0.739658806106175,0.883720930232558,1.7296634578413
"itzhak2017","NNET",0.684021706690057,0.741873278236915,0.699990529724163,0.813953488372093,1.76490104183123
"itzhak2017","NNET",0.780640654419086,0.812359022556391,0.777168299536721,0.848837209302326,1.75473434481747
"itzhak2017","NNET",0.751685649080036,0.861849782559165,0.743699210146579,0.877906976744186,1.67702345835207
"itzhak2017","NNET",0.676387604084101,0.787749036854849,0.667399559504823,0.837209302325581,1.74831243737176
"itzhak2017","NNET",0.73115017665434,0.884777672808233,0.714186982608035,0.883720930232558,1.67706518237932
"itzhak2017","NNET",0.761368065315434,0.833279537226906,0.757666894509,0.843023255813954,1.7627248954614
"itzhak2017","NNET",0.75383006330587,0.855276292335116,0.74144262170578,0.883720930232558,1.67666327872865
"itzhak2017","NNET",0.784541078223874,0.810893246187364,0.791564137616769,0.872093023255814,1.76583118084827
"itzhak2017","NNET",0.70644190131243,0.79188184364655,0.717815394917449,0.831395348837209,1.77436290198671
"itzhak2017","NNET",0.726509317311582,0.884253465832413,0.698675666438824,0.86046511627907,1.70603219202997
"itzhak2017","NNET",0.778801200614926,0.886630964343574,0.754391660970608,0.88953488372093,1.68160437085592
"itzhak2017","NNET",0.826688453159041,0.93292220113852,0.813733196627933,0.912790697674419,1.65695045293398
"itzhak2017","NNET",0.675172562798725,0.723314868825705,0.692998594972279,0.819767441860465,1.8348056782265
"itzhak2017","NNET",0.749056494172752,0.867869875222816,0.724824371534898,0.877906976744186,1.71079384702045
"itzhak2017","NNET",0.63182159370684,0.777806915306915,0.620792511581985,0.86046511627907,1.69553238331925
"itzhak2017","NNET",0.689763365052197,0.783447471263205,0.672898154477102,0.837209302325581,1.66462954262583
"itzhak2017","NNET",0.794499172941757,0.894562814234945,0.775658844079897,0.895348837209302,1.69797262435626
"itzhak2017","NNET",0.746628606798098,0.859048372875951,0.729095465937571,0.872093023255814,1.66316830402876
"itzhak2017","NNET",0.685680063726054,0.792497548634948,0.670270396056661,0.843023255813954,1.75800775799671
"itzhak2017","NNET",0.727152656912688,0.867463469967709,0.709846609317084,0.872093023255814,1.69066604072273
"itzhak2017","NNET",0.750075730509879,0.827415297837573,0.7475782258677,0.88953488372093,1.69003154354454
"itzhak2017","NNET",0.742695397195397,0.888981846822911,0.709676653755601,0.877906976744186,1.66580666028749
"itzhak2017","NNET",0.773720696604484,0.792909458991776,0.775439568988991,0.831395348837209,1.72138116713369
"itzhak2017","NNET",0.718695522338459,0.788199830522861,0.721628882813093,0.843023255813954,1.77415628678616
"itzhak2017","NNET",0.748483951165646,0.934795908413116,0.736462368041315,0.88953488372093,1.70916716766401
"itzhak2017","NNET",0.707130889683363,0.776876513317191,0.717200197463355,0.854651162790698,1.81114359093449
"itzhak2017","NNET",0.770437691399394,0.825921751061791,0.797952290185923,0.866279069767442,1.75551153904543
"itzhak2017","NNET",0.735492862412777,0.883546596943726,0.711210792131845,0.866279069767442,1.6896220716582
"itzhak2017","NNET",0.794830311387106,0.893669377760287,0.794038125617073,0.88953488372093,1.79122559709
"itzhak2017","NNET",0.750819269973017,0.767956349206349,0.753770813767604,0.848837209302326,1.77604629683062
"itzhak2017","NNET",0.789779515004403,0.894434661383814,0.788085744664692,0.895348837209302,1.71012134353796
"itzhak2017","NNET",0.821086070314022,0.90194572452637,0.776416419837472,0.883720930232558,1.76749797037886
"itzhak2017","NNET",0.697265901153029,0.804840549203587,0.692759360522518,0.866279069767442,1.69521342772664
"itzhak2017","NNET",0.724280011156704,0.886404738602705,0.701001580077318,0.854651162790698,1.66726661406214
"itzhak2017","NNET",0.771052840756231,0.903283123979845,0.744440647072226,0.883720930232558,1.66170253602113
"itzhak2017","NNET",0.766828163501991,0.893874029335634,0.74431820497289,0.88953488372093,1.70051284909221
"itzhak2017","NNET",0.723670164311876,0.817473845598846,0.718497000075947,0.854651162790698,1.62696965476189
"itzhak2017","NNET",0.7779612101646,0.913530501766749,0.752810055441634,0.895348837209302,1.71026571083075
"itzhak2017","NNET",0.813331425917633,0.906021251475797,0.82468671679198,0.906976744186046,1.66785302310132
